,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
0,-454.5629,0.0,0.0,0.0,0.0
1,822.7673000000003,0.0,0.0,0.0,0.0
2,713.3554999999999,0.0,0.0,0.0,0.0
3,-744.3648999999998,0.0,0.0,0.0,0.0
4,814.3786000000001,0.0,0.0,0.0,0.0
5,704.7668,0.0,0.0,0.0,0.0
6,25.5692999999999,0.0,0.0,0.0,0.0
7,1061.8573,0.0,0.0,0.0,0.0
8,-1848.2991000000004,0.0,0.0,0.0,0.0
9,-790.6007000000002,0.0,0.0,0.0,0.0
10,-865.6858000000002,0.5182764063579868,-0.019918474039495593,10528.523417771465,10521.06483783144
11,-1832.6504000000002,0.5648158167799314,-0.0879188725969406,14313.07680318813,14275.721502130682
12,-4557.531099999999,0.21186764925868826,-0.15773479489967077,14068.390694049875,14037.641749526516
13,-713.2993,0.04898521360574347,-0.22747468572072307,14968.636955492424,14951.73149463384
14,1435.0829999999994,0.3206337000986542,-0.29613324969705906,14477.489247948231,14482.516019570707
15,2573.9449999999997,-0.0379320163317401,-0.3630555883200482,13754.941524621212,13768.202898121843
16,1025.6406000000002,-0.671303882141306,-0.4243524002306389,13874.056492660984,13894.002051767677
17,3036.171100000001,-1.5557587438761586,-0.4775745128140305,13857.417692550505,13900.875562263258
18,2349.8445999999994,-1.8484291518577423,-0.5170336594485273,13435.765782828283,13497.063062263258
19,3422.155000000001,-3.362692549072131,-0.5293119176469668,12498.93378610322,12562.4566958649
20,2988.3778000000007,-5.2084428577712085,-0.5372735466619935,12422.484956991793,12544.031447285353
21,1936.4850000000001,-6.33101261264146,-0.5542057942260395,11246.090943615845,11433.660984848484
22,3485.119399999999,-7.10368706963279,-0.556808694143488,11416.847478693182,11731.574356849747
23,3729.1675999999993,-7.6380003750926315,-0.5624095686156341,11063.419606218435,11564.02857678346
24,4409.6431999999995,-8.338285359469326,-0.5436596725926255,10435.311508641098,11179.30897845644
25,2865.417800000001,-8.83299270784012,-0.45606321788797477,10101.807119041981,11163.611140703913
26,1831.5623999999993,-8.945163659375122,-0.34520757604729047,9350.575949928978,10729.677418718435
27,2559.2801999999997,-9.827439069747925,-0.3148274483403774,8885.954964685921,10436.90640289615
28,753.2687,-11.56652759301542,-0.23265568106764495,8887.87388040562,10652.595491043245
29,-2706.8248999999996,-14.5181836407594,-0.08505914641563038,8799.188042534723,10652.539629695391
30,-7477.0959,-23.15440529524678,0.2099770057965258,9108.817708333334,10912.689487649937
31,-6474.360499999999,-27.917840899843156,0.0579853846004816,8612.001242897728,10158.35317037563
32,-7056.774500000002,-26.810468943432124,0.008195963758749493,8637.642972695707,10067.108393505367
33,-4929.998500000004,-26.260767021564522,-0.02066038897721981,8229.908508917299,9531.958022608902
34,-1492.4705000000004,-25.516153162175957,-0.07842497649894219,8336.467571220013,9618.83897076231
35,2362.1183000000005,-26.13955902330803,-0.11650710798461329,8487.899073745266,9569.406235203598
36,4163.191600000001,-28.116042262375956,-0.061345931020273706,8526.948261916035,9403.808943931503
37,5273.682599999999,-33.77328926625878,0.04023422225086828,7884.942644215594,8564.580457899305
